"TOA5","CR1000XSeries - new","CR1000X","21479","CR1000X.Std.04.02","CPU:JW_wx_v1.CR1X","24600","Hourly"
"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","BP_mbar_Avg","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg"
"TS","RN","Volts","Deg C","%","","","","","meters/second","degrees","meters/second","Deg","Deg","mbar","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Min","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-19 03:00:00",8837,12.94,-5.673,38.78,1.372,204.4,1.358,1.142,1.102,343.2,1.102,173.3,76.84,701.6212,-1.084,-0.001,219.5,263,-1.089,-42.22,0,-43.31,0,1.144,-0.506,0,0,1.265,-0.277,0,0.039,3.573,0.029,0,0,2.123,0.35,0,0,1.777,0.624,0,0,2.369,0.835,0
"2022-01-19 04:00:00",8838,12.9,-6.682,44.69,1.376,206.6,1.359,1.141,0.353,142.1,0.353,205.7,61.05,702.0443,-1.012,0.005,219.2,256.2,-1.017,-35.92,0.308,-36.94,0,1.178,-0.506,0,0,1.189,-0.277,0,0.039,3.55,0.029,0,0,2.123,0.35,0,0,1.755,0.624,0,0,2.344,0.835,0
"2022-01-19 05:00:00",8839,12.87,-6.673,39.26,1.376,201.9,1.359,1.141,0.644,66.11,0.644,181.9,74.57,702.3232,-0.831,0.004,215.7,255.5,-0.847,-38.7,-0.051,-39.55,0,1.121,-0.506,0,0,1.184,-0.282,0,0.038,3.534,0.029,0,0,2.132,0.35,0,0,1.764,0.624,0,0,2.358,0.831,0
"2022-01-19 06:00:00",8840,12.84,-7.371,48.56,1.379,201.4,1.361,1.139,0.359,337.6,0.359,205.6,56.64,702.5476,-0.995,-0.002,214.9,251.4,-0.99,-35.36,0.007,-36.35,0,1.16,-0.506,0,0,1.187,-0.277,0,0.039,3.552,0.029,0,0,2.127,0.35,0,0,1.762,0.624,0,0,2.335,0.835,0
"2022-01-19 07:00:00",8841,12.82,-8.06,51.45,1.381,202.5,1.36,1.14,0.539,208.7,0.539,276.4,50.16,702.6162,-0.79,0.026,214.4,252,-0.82,-36.45,-0.074,-37.27,0,1.097,-0.506,0,0,1.179,-0.277,0,0.038,3.526,0.029,0,0,2.12,0.35,0,0,1.752,0.624,0,0,2.354,0.835,0
"2022-01-19 08:00:00",8842,12.8,-7.279,50.33,1.379,205.6,1.36,1.14,1.158,190.1,1.158,199.9,34.02,702.4874,-0.81,0.012,219.2,257.7,-0.811,-37.42,-0.018,-38.23,0,1.133,-0.506,0,0,1.177,-0.277,0,0.039,3.55,0.029,0,0,2.127,0.35,0,0,1.754,0.624,0,0,2.373,0.835,0
"2022-01-19 09:00:00",8843,12.78,-6.844,48.41,1.378,205.6,1.361,1.139,1.039,157.2,1.039,163.6,33.92,702.5192,-0.596,-0.004,238.3,263.9,-0.592,-24.52,-0.016,-25.11,0,1.128,-0.506,0,0,1.177,-0.277,0,0.04,3.583,0.029,0,0,2.091,0.35,0,0,1.789,0.624,0,0,2.392,0.835,0
"2022-01-19 10:00:00",8844,12.76,-7.148,52.71,1.38,204.7,1.361,1.139,0.986,336.9,0.986,184.6,36.13,702.3498,-0.96,-0.004,226,261.1,-0.953,-33.93,0.004,-34.89,0,1.121,-0.506,0,0,1.198,-0.277,0,0.038,3.515,0.029,0,0,2.131,0.35,0,0,1.787,0.624,0,0,2.343,0.835,0
"2022-01-19 11:00:00",8845,12.74,-7.516,57.06,1.38,203.5,1.361,1.139,1.539,188.8,1.539,206.9,27.63,702.5566,-1.01,-0.002,211,258.1,-1.01,-46.11,0.003,-47.12,0,1.157,-0.506,0,0,1.18,-0.277,0,0.039,3.552,0.029,0,0,2.151,0.345,0,0,1.757,0.624,0,0,2.336,0.835,0
"2022-01-19 12:00:00",8846,12.73,-7.191,62.49,1.38,202.3,1.362,1.138,2.016,247.5,2.016,215,26.1,702.2193,-0.735,0,234.3,267.5,-0.735,-32.14,-0.003,-32.87,0,1.157,-0.506,0,0,1.17,-0.277,0,0.039,3.571,0.029,0,0,2.122,0.355,0,0,1.801,0.624,0,0,2.341,0.835,0
"2022-01-19 13:00:00",8847,12.71,-7.689,68.95,1.382,208.8,1.362,1.138,1.099,194.1,1.099,212.5,28.53,702.522,-0.873,-0.004,230.5,264.8,-0.872,-33.43,0.005,-34.3,0,1.12,-0.506,0,0,1.194,-0.277,0,0.039,3.556,0.029,0,0,2.132,0.345,0,0,1.757,0.624,0,0,2.321,0.835,0
"2022-01-19 14:00:00",8848,12.71,-8.8,73.98,1.385,202.2,1.363,1.137,0.912,167.3,0.912,207.4,56.77,702.6628,-1.173,-0.003,208.6,255.1,-1.167,-45.5,0.003,-46.66,0,1.137,-0.506,0,0,1.195,-0.277,0,0.039,3.578,0.029,0,0,2.132,0.35,0,0,1.78,0.624,0,0,2.333,0.835,0
"2022-01-19 15:00:00",8849,12.7,-9.44,74.61,1.386,203.3,1.362,1.138,0.758,134.9,0.758,190.7,63.43,702.9614,5.437,4.131,226.1,256.6,1.299,-29.38,0.2,-28.08,0,1.149,-0.506,0,0,1.18,-0.277,0,0.039,3.556,0.029,0,0,2.138,0.355,0,0,1.793,0.624,0,0,2.316,0.835,0
"2022-01-19 16:00:00",8850,12.84,-8.88,75.61,1.386,201.4,1.363,1.137,0.941,117.2,0.941,178.4,55.28,703.5643,27.57,20.99,255.7,269.6,6.58,-12.97,0.761,-6.387,0,1.121,-0.506,0,0,1.204,-0.277,0,0.038,3.54,0.029,0,0,2.142,0.355,0,0,1.787,0.624,0,0,2.326,0.835,0
"2022-01-19 17:00:00",8851,13.5,-8.53,75.32,1.385,202.7,1.363,1.137,0.566,257.6,0.566,147.3,66,704.0071,49.61,37.83,267.1,274.8,11.78,-6.687,0.766,5.094,0,1.126,-0.506,0,0,1.167,-0.277,0,0.039,3.552,0.029,0,0,2.128,0.354,0,0,1.757,0.624,0,0,2.336,0.835,0
"2022-01-19 18:00:00",8852,14.69,-8.03,72.08,1.387,201.6,1.367,1.133,0.688,228,0.688,227.5,72.7,704.6682,120,90.1,269,280.2,29.82,-10.61,0.752,19.21,0,1.152,-0.506,0,0,1.19,-0.277,0,0.038,3.546,0.029,0,0,2.128,0.34,0,0,1.759,0.629,0,0,2.345,0.826,0
"2022-01-19 19:00:00",8853,14.93,-6.785,59.48,1.384,205,1.367,1.133,0.975,351.3,0.975,224.2,64.9,704.4167,168.3,125.5,254.7,282.1,42.87,-26.59,0.745,16.28,0,1.122,-0.506,0,0,1.183,-0.282,0,0.038,3.538,0.029,0,0,2.146,0.346,0,0,1.763,0.624,0,0,2.332,0.826,0
"2022-01-19 20:00:00",8854,14.5,-6.048,58.5,1.384,203,1.369,1.131,1.07,246.2,1.07,221.8,69.01,703.9764,228,162.3,251.1,284.1,65.73,-32.9,0.73,32.83,0,1.157,-0.506,0,0,1.172,-0.277,0,0.039,3.551,0.029,0,0,2.12,0.355,0,0,1.772,0.624,0,0,2.341,0.831,0
"2022-01-19 21:00:00",8855,14.47,-5.846,56.19,1.382,203.1,1.368,1.132,1.104,196.5,1.104,201,69.38,704.0253,302.3,227.6,263.9,292.1,75.17,-27.59,0.773,47.58,0,1.142,-0.506,0,0,1.179,-0.277,0,0.039,3.574,0.029,0,0,2.123,0.355,0,0,1.781,0.629,0,0,2.35,0.831,0
"2022-01-19 22:00:00",8856,14.45,-5.921,59.84,1.381,217.9,1.366,1.134,1.126,209,1.126,240.6,72.79,703.7435,165.1,122.7,268.9,289.1,42.86,-19.92,0.745,22.93,0,1.127,-0.506,0,0,1.201,-0.277,0,0.039,3.552,0.029,0,0,2.106,0.35,0,0,1.762,0.624,0,0,2.345,0.835,0
"2022-01-19 23:00:00",8857,14.47,-6.442,65.1,1.382,237.1,1.366,1.134,1.149,246.4,1.149,212.6,49.87,704.0894,99.9,73.94,269.2,284.5,25.91,-14.42,0.738,11.49,0,1.135,-0.506,0,0,1.205,-0.277,0,0.039,3.55,0.029,0,0,2.127,0.35,0,0,1.795,0.624,0,0,2.329,0.835,0
"2022-01-20 00:00:00",8858,13.92,-7.471,75.4,1.385,227.4,1.366,1.134,1.099,214.4,1.099,207,43.95,704.5704,32.73,23.39,267.4,280.3,9.32,-11.89,0.715,-2.568,0,1.135,-0.506,0,0,1.201,-0.277,0,0.039,3.55,0.029,0,0,2.124,0.355,0,0,1.749,0.624,0,0,2.333,0.83,0
"2022-01-20 01:00:00",8859,13.11,-8.46,81.1,1.389,209,1.367,1.133,1.009,186.9,1.009,202.1,33.31,704.6679,0.214,0.258,263,275.2,-0.045,-11.18,0.18,-11.23,0,1.131,-0.506,0,0,1.195,-0.277,0,0.039,3.555,0.029,0,0,2.123,0.35,0,0,1.753,0.624,0,0,2.322,0.831,0
"2022-01-20 02:00:00",8860,12.98,-9.23,86.1,1.391,216.5,1.367,1.133,1.204,241.3,1.204,205.4,20.55,705.1642,-0.217,-0.001,268.9,275.1,-0.217,-5.234,0.013,-5.451,0,1.139,-0.506,0,0,1.2,-0.277,0,0.039,3.568,0.029,0,0,2.122,0.35,0,0,1.772,0.624,0,0,2.316,0.826,0
"2022-01-20 03:00:00",8861,12.93,-9.69,84.9,1.375,281,1.351,1.149,0.923,208.2,0.923,214.8,22.51,705.6563,-0.399,-0.003,256.1,269.6,-0.394,-12.52,0.012,-12.91,0,1.117,-0.506,0,0,1.23,-0.277,0,0.039,3.571,0.029,0,0,2.116,0.355,0,0,1.761,0.624,0,0,2.346,0.831,0
"2022-01-20 04:00:00",8862,12.89,-9.86,86.8,1.37,360.2,1.345,1.155,0.88,191.6,0.88,213.7,26.64,706.1172,-0.279,-0.003,257.4,269.2,-0.278,-10.73,0.003,-11.01,0,1.158,-0.506,0,0,1.183,-0.277,0,0.039,3.565,0.029,0,0,2.124,0.35,0,0,1.773,0.624,0,0,2.322,0.83,0
"2022-01-20 05:00:00",8863,12.86,-9.98,88.2,1.283,253.9,1.26,1.24,1.091,201.9,1.091,199.9,23.82,706.2459,-0.192,-0.003,262.6,270.9,-0.187,-7.253,0.024,-7.44,0,1.124,-0.506,0,0,1.171,-0.277,0,0.039,3.552,0.029,0,0,2.117,0.355,0,0,1.766,0.624,0,0,2.35,0.821,0
"2022-01-20 06:00:00",8864,12.83,-10.25,86.9,1.316,255,1.291,1.209,1.157,205.3,1.157,199.3,23.61,706.4766,-0.399,-0.001,253.5,267.5,-0.392,-12.97,0.007,-13.37,0,1.134,-0.506,0,0,1.192,-0.277,0,0.039,3.561,0.029,0,0,2.115,0.35,0,0,1.779,0.624,0,0,2.341,0.83,0
"2022-01-20 07:00:00",8865,12.81,-10.75,87.2,1.361,306.3,1.333,1.167,1.322,222.5,1.322,201.5,26.58,706.9803,-0.638,-0.001,235.3,260.2,-0.638,-23.81,0.004,-24.45,0,1.157,-0.506,0,0,1.196,-0.277,0,0.039,3.575,0.029,0,0,2.125,0.35,0,0,1.757,0.624,0,0,2.365,0.826,0
"2022-01-20 08:00:00",8866,12.78,-10.91,86.7,1.354,236.7,1.326,1.174,1.36,193.7,1.36,183.4,19.83,706.9776,-0.475,-0.003,242.3,262,-0.474,-18.7,0.011,-19.18,0,1.105,-0.506,0,0,1.165,-0.277,0,0.039,3.569,0.029,0,0,2.138,0.346,0,0,1.776,0.624,0,0,2.328,0.821,0
"2022-01-20 09:00:00",8867,12.75,-10.92,86.3,1.347,255.3,1.32,1.18,1.705,148.1,1.705,170.6,23.78,706.7076,-0.415,-0.002,246.2,263.6,-0.412,-16.41,0.001,-16.82,0,1.148,-0.506,0,0,1.186,-0.277,0,0.038,3.541,0.029,0,0,2.127,0.35,0,0,1.769,0.624,0,0,2.341,0.825,0
"2022-01-20 10:00:00",8868,12.72,-11.1,85.9,1.346,272.6,1.319,1.181,1.808,135.8,1.808,167.9,23.23,706.8893,-0.523,-0.002,237,261.1,-0.519,-22.85,0.001,-23.37,0,1.143,-0.506,0,0,1.224,-0.277,0,0.039,3.554,0.029,0,0,2.132,0.34,0,0,1.765,0.624,0,0,2.358,0.821,0
"2022-01-20 11:00:00",8869,12.7,-11.54,84.5,1.34,204.5,1.312,1.188,1.807,173.2,1.807,165.3,35.56,706.8832,-0.86,0.025,213.6,253,-0.886,-39.51,-0.095,-40.39,0,1.132,-0.506,0,0,1.191,-0.277,0,0.038,3.519,0.029,0,0,2.123,0.35,0,0,1.75,0.624,0,0,2.327,0.825,0
"2022-01-20 12:00:00",8870,12.68,-11.53,83.6,1.341,196.7,1.313,1.187,1.88,182.5,1.88,172,25.05,706.8021,-0.714,-0.001,225.4,256.4,-0.71,-30.58,0,-31.29,0,1.144,-0.506,0,0,1.184,-0.282,0,0.039,3.565,0.029,0,0,2.132,0.355,0,0,1.777,0.624,0,0.001,2.379,0.821,0
"2022-01-20 13:00:00",8871,12.68,-11.89,83.9,1.344,263.3,1.314,1.186,1.758,153.9,1.758,177.6,35.14,706.7921,-1.074,0.011,198.4,246.7,-1.087,-48.74,-0.011,-49.83,0,1.126,-0.506,0,0,1.185,-0.277,0,0.039,3.569,0.029,0,0,2.126,0.345,0,0,1.772,0.624,0,0,2.358,0.821,0
"2022-01-20 14:00:00",8872,12.67,-12.19,84.7,1.344,198.9,1.314,1.186,1.409,176.8,1.409,186.4,36.53,707.058,-0.986,0.001,198,243.7,-0.989,-45.95,-0.005,-46.94,0,1.131,-0.506,0,0,1.186,-0.277,0,0.039,3.56,0.029,0,0,2.126,0.34,0,0,1.75,0.624,0,0,2.334,0.816,0
"2022-01-20 15:00:00",8873,12.67,-12.5,83.3,1.344,190,1.313,1.187,1.85,292.5,1.85,194.6,51.75,707.2159,6.095,5.423,187.4,241.1,0.674,-53.94,1.201,-53.27,0,1.136,-0.506,0,0,1.193,-0.277,0,0.039,3.569,0.029,0,0,2.124,0.345,0,0,1.766,0.624,0,0,2.37,0.821,0
"2022-01-20 16:00:00",8874,13.22,-11.62,77.45,1.344,187.1,1.315,1.185,1.287,354.5,1.287,189.4,69.31,707.0109,73.45,50.09,181,242.7,23.16,-60.8,0.893,-37.64,0,1.135,-0.506,0,0,1.177,-0.277,0,0.039,3.565,0.029,0,0,2.145,0.34,0,0,1.718,0.624,0,0,2.349,0.821,0
"2022-01-20 17:00:00",8875,14.81,-10.11,70.7,1.342,178.8,1.317,1.183,1.926,205.7,1.926,214.3,41.46,707.0818,178.2,128.5,175.5,253,51.29,-76.35,0.945,-25.05,0,1.152,-0.506,0,0,1.203,-0.282,0,0.039,3.573,0.029,0,0,2.135,0.346,0,0,1.724,0.624,0,0,2.348,0.821,0
"2022-01-20 18:00:00",8876,14.59,-8.75,66.89,1.34,180.4,1.318,1.182,2.337,180.5,2.337,223.9,34.2,707.2205,221,180.4,179,261.8,40.38,-82.1,1.267,-41.67,0,1.148,-0.506,0,0,1.188,-0.282,0,0.037,3.497,0.029,0,0,2.128,0.35,0,0,1.767,0.624,0,0,2.359,0.821,0
"2022-01-20 19:00:00",8877,14.53,-7.654,59.04,1.34,190.6,1.321,1.179,2.847,162.6,2.847,216.5,33.11,706.8583,409.8,279.7,183.3,270.9,132.1,-86.9,0.788,45.22,0,1.108,-0.506,0,0,1.213,-0.282,0,0.039,3.566,0.029,0,0,2.133,0.336,0,0,1.76,0.624,0,0,2.321,0.821,0
"2022-01-20 20:00:00",8878,14.53,-6.957,54.91,1.342,192.7,1.324,1.176,2.706,245.5,2.706,214.5,29.66,706.1485,323.8,238.1,184.5,271,86.2,-86.2,1.047,-0.017,0,1.138,-0.506,0,0,1.191,-0.277,0,0.039,3.561,0.029,0,0,2.123,0.345,0,0,1.752,0.624,0,0,2.332,0.821,0
"2022-01-20 21:00:00",8879,14.5,-6.573,49.02,1.344,239.2,1.328,1.172,2.619,232,2.619,215.8,24.45,705.9212,297.4,241.7,186.4,272,52.89,-85.2,1.908,-32.34,0,1.134,-0.511,0,0,1.185,-0.282,0,0.039,3.569,0.029,0,0,2.121,0.34,0,0,1.768,0.624,0,0,2.334,0.816,0
"2022-01-20 22:00:00",8880,14.5,-6.304,54.6,1.344,260,1.328,1.172,1.989,222.1,1.989,211.6,34.59,705.3622,263.3,164.1,186.9,267.6,99,-80.1,0.914,18.89,0,1.147,-0.52,0,0,1.195,-0.277,0,0.038,3.543,0.029,0,0,2.095,0.345,0,0,1.747,0.624,0,0,2.359,0.816,0
"2022-01-20 23:00:00",8881,14.5,-7.489,57.19,1.354,214.2,1.335,1.165,2.41,194.3,2.41,214,30.38,705.183,76.59,68.78,183.5,260,7.649,-75.26,1.292,-67.61,0,1.137,-0.506,0,0,1.191,-0.286,0,0.038,3.532,0.029,0,0,2.103,0.346,0,0,1.77,0.624,0,0,2.371,0.821,0
"2022-01-21 00:00:00",8882,13.85,-9.05,60.34,1.358,205.7,1.336,1.164,2.561,261.6,2.561,210.6,24.15,705.0014,17.47,14.49,183.5,253.6,2.893,-68.89,0.89,-66,0,1.133,-0.511,0,0,1.165,-0.286,0,0.039,3.572,0.029,0,0,2.129,0.35,0,0,1.792,0.624,0,0,2.341,0.816,0
"2022-01-21 01:00:00",8883,13.1,-9.68,61.18,1.361,185.5,1.337,1.163,2.145,278.6,2.145,214.4,36.45,704.8867,-0.03,0.561,202.3,254.5,-0.563,-51.01,0.252,-51.57,0,1.135,-0.511,0,0,1.18,-0.282,0,0.04,3.591,0.029,0,0,2.098,0.346,0,0,1.743,0.624,0,0,2.333,0.816,0
"2022-01-21 02:00:00",8884,12.97,-9.01,58.66,1.359,194,1.336,1.164,1.51,16.92,1.51,225.7,69.8,704.8506,-0.351,0.003,249.1,267,-0.353,-16.89,-0.017,-17.24,0,1.14,-0.52,0,0,1.17,-0.291,0,0.038,3.525,0.029,0,0,2.132,0.345,0,0,1.746,0.624,0,0,2.367,0.816,0
"2022-01-21 03:00:00",8885,12.93,-8.79,58.53,1.359,193.2,1.337,1.163,1.573,287.3,1.573,185.9,68.23,704.9022,-0.214,-0.002,258.3,269.7,-0.215,-10.38,-0.029,-10.59,0,1.134,-0.52,0,0,1.191,-0.286,0,0.039,3.55,0.029,0,0,2.123,0.35,0,0,1.782,0.624,0,0,2.332,0.821,0
"2022-01-21 04:00:00",8886,12.89,-8.5,66.14,1.36,193.1,1.339,1.161,2.043,217.1,2.043,213,37.32,704.4357,-0.272,-0.004,258.5,271.5,-0.27,-12.03,0.011,-12.3,0,1.189,-0.525,0,0,1.188,-0.291,0,0.038,3.542,0.029,0,0,2.108,0.34,0,0,1.758,0.624,0,0,2.346,0.816,0
"2022-01-21 05:00:00",8887,12.86,-8.21,71.08,1.361,193,1.34,1.16,2.683,271,2.683,217,31.57,704.0507,-0.246,-0.002,261.8,274,-0.245,-11.3,0.015,-11.55,0,1.154,-0.525,0,0,1.209,-0.291,0,0.039,3.564,0.029,0,0,2.108,0.345,0,0,1.765,0.624,0,0,2.321,0.816,0
"2022-01-21 06:00:00",8888,12.84,-8.27,80.9,1.361,183.2,1.34,1.16,1.613,339.5,1.613,229.3,67.2,703.7952,-0.411,-0.003,253.2,272.6,-0.413,-18.46,0.005,-18.87,0,1.147,-0.525,0,0,1.189,-0.292,0,0.038,3.531,0.029,0,0,2.133,0.34,0,0,1.768,0.624,0,0,2.352,0.821,0
"2022-01-21 07:00:00",8889,12.81,-8.25,81.2,1.36,190.1,1.34,1.16,2.334,210.2,2.334,230.1,39.94,703.5264,-0.474,-0.001,246,272.5,-0.475,-25.68,-0.001,-26.15,0,1.145,-0.525,0,0,1.179,-0.296,0,0.039,3.573,0.029,0,0,2.129,0.345,0,0,1.752,0.624,0,0,2.343,0.816,0
"2022-01-21 08:00:00",8890,12.8,-8.06,89.2,1.361,179.1,1.341,1.159,2.909,244.2,2.909,216.2,25.58,702.7966,-0.309,0.001,259.3,276.1,-0.308,-16.01,0.025,-16.32,0,1.118,-0.525,0,0,1.198,-0.296,0,0.039,3.55,0.029,0,0,2.111,0.34,0,0,1.771,0.624,0,0,2.365,0.816,0
"2022-01-21 09:00:00",8891,12.77,-7.673,87.8,1.354,195.7,1.335,1.165,2.591,185.3,2.591,201.8,22.47,702.2108,-0.055,0.003,276.1,281.3,-0.06,-4.341,0.031,-4.4,0,1.121,-0.525,0,0,1.186,-0.296,0,0.038,3.531,0.029,0,0,2.125,0.341,0,0,1.753,0.624,0,0,2.328,0.816,0
"2022-01-21 10:00:00",8892,12.75,-6.833,81.8,1.344,190.3,1.327,1.173,3.071,192.7,3.071,215.1,34.38,702.5258,-0.649,0.003,244,277.9,-0.651,-32.84,-0.002,-33.5,0,1.127,-0.525,0,0,1.195,-0.291,0,0.038,3.522,0.029,0,0,2.136,0.345,0,0,1.754,0.624,0,0,2.343,0.816,0
"2022-01-21 11:00:00",8893,12.73,-7.624,83.3,1.354,187.8,1.335,1.165,3.578,166.4,3.578,217.1,29.51,701.8468,-1.135,0.037,208,269.8,-1.166,-60.76,-0.039,-61.92,0,1.133,-0.525,0,0,1.188,-0.296,0,0.038,3.524,0.029,0,0,2.144,0.34,0,0,1.764,0.624,0,0,2.349,0.816,0
"2022-01-21 12:00:00",8894,12.72,-7.859,85,1.357,180.4,1.337,1.163,2.653,226.3,2.653,215.6,25.75,701.0057,-0.965,0.029,213.8,267.3,-0.979,-52.34,-0.033,-53.32,0,1.129,-0.525,0,0,1.206,-0.296,0,0.039,3.569,0.029,0,0,2.123,0.336,0,0,1.767,0.624,0,0,2.35,0.816,0
"2022-01-21 13:00:00",8895,12.71,-7.56,82.4,1.358,188.7,1.339,1.161,2.045,238.3,2.045,216.8,34.37,701.5206,-0.724,0.029,231.1,270.3,-0.755,-38.12,-0.049,-38.87,0,1.135,-0.525,0,0,1.191,-0.291,0,0.039,3.551,0.029,0,0,2.139,0.341,0,0,1.772,0.624,0,0,2.329,0.816,0
"2022-01-21 14:00:00",8896,12.71,-7.633,86.1,1.36,195.4,1.341,1.159,1.376,229,1.376,218.7,38.65,702.2634,-0.468,0.009,253,274.1,-0.475,-20.09,-0.016,-20.57,0,1.145,-0.525,0,0,1.179,-0.291,0,0.038,3.541,0.029,0,0,2.117,0.345,0,0,1.77,0.624,0,0,2.334,0.816,0
"2022-01-21 15:00:00",8897,12.71,-7.897,87.4,1.359,256.3,1.339,1.161,0.922,139.5,0.922,195.7,41.94,703.1543,3.515,2.718,273.9,279.1,0.799,-4.074,0.579,-3.275,0,1.119,-0.525,0,0,1.205,-0.296,0,0.039,3.567,0.029,0,0,2.143,0.34,0,0,1.767,0.624,0,0,2.332,0.816,0
"2022-01-21 16:00:00",8898,12.74,-7.842,86.4,1.315,317.4,1.296,1.204,1.026,211.9,1.026,179.1,29.35,703.952,40.85,32.39,273,280.1,8.48,-6.181,0.794,2.298,0,1.131,-0.525,0,0,1.179,-0.296,0,0.039,3.554,0.029,0,0,2.123,0.34,0,0,1.746,0.624,0,0,2.357,0.816,0
"2022-01-21 17:00:00",8899,13.1,-7.319,79.95,1.349,246.3,1.33,1.17,1.1,185.8,1.1,196.6,29.65,704.108,103,81.9,274.7,283.3,21.1,-7.677,0.796,13.42,0,1.119,-0.525,0,0,1.192,-0.291,0,0.038,3.543,0.029,0,0,2.106,0.341,0,0,1.729,0.624,0,0,2.343,0.816,0
"2022-01-21 18:00:00",8900,14.15,-6.601,77.74,1.341,206.3,1.325,1.175,0.639,168.5,0.639,179.8,22.87,705.1042,139.1,110.9,277.6,287.2,28.23,-8.86,0.799,19.37,0,1.129,-0.525,0,0,1.183,-0.296,0,0.039,3.576,0.029,0,0,2.12,0.345,0,0,1.763,0.624,0,0,2.298,0.816,0
"2022-01-21 19:00:00",8901,14.72,-5.632,81,1.338,208,1.325,1.175,0.404,57.81,0.404,46.54,69.26,705.4142,200.8,159.3,280.1,292.3,41.47,-12.77,0.794,28.7,0,1.135,-0.525,0,0,1.176,-0.296,0,0.039,3.548,0.029,0,0,2.13,0.336,0,0,1.745,0.624,0,0,2.344,0.816,0
"2022-01-21 20:00:00",8902,14.87,-5.49,71.72,1.336,190.4,1.322,1.178,0.635,58.6,0.635,34.85,24.52,705.2139,195.4,155.1,269,290,40.24,-21.95,0.794,18.29,0,1.135,-0.525,0,0,1.185,-0.296,0,0.039,3.55,0.029,0,0,2.117,0.336,0,0,1.788,0.624,0,0,2.309,0.816,0
"2022-01-21 21:00:00",8903,14.44,-4.786,79.38,1.336,190,1.325,1.175,0.719,34.03,0.719,29.8,22.29,704.9147,274,204.6,254.8,291.2,69.54,-36.59,0.757,32.95,0,1.145,-0.525,0,0,1.191,-0.296,0,0.039,3.566,0.034,0,0,2.111,0.34,0,0,1.78,0.624,0,0,2.351,0.816,0
"2022-01-21 22:00:00",8904,14.44,-6.517,90.5,1.316,209.1,1.301,1.199,0.936,47.22,0.936,28.78,17.91,705.004,97.4,77.95,282.4,288.7,19.4,-5.791,0.802,13.61,0,1.137,-0.525,0,0,1.184,-0.296,0,0.038,3.534,0.029,0,0,2.127,0.336,0,0,1.746,0.624,0,0,2.348,0.816,0
"2022-01-21 23:00:00",8905,14.24,-7.016,88.9,1.311,231.7,1.294,1.206,0.919,0.004,0.919,36.38,26.72,705.477,87.5,69.36,277.6,286.6,18.13,-8.19,0.792,9.94,0,1.137,-0.525,0,0,1.194,-0.296,0,0.039,3.562,0.029,0,0,2.11,0.341,0,0,1.765,0.624,0,0,2.344,0.816,0
"2022-01-22 00:00:00",8906,13.37,-7.809,91.2,1.312,280.6,1.293,1.207,1.022,16.43,1.022,19.18,19.95,705.9207,26.13,20.48,275.8,281.9,5.628,-5.152,0.796,0.476,0,1.13,-0.525,0,0,1.195,-0.296,0,0.04,3.601,0.029,0,0,2.098,0.34,0,0,1.812,0.624,0,0,2.356,0.816,0
"2022-01-22 01:00:00",8907,13.03,-8.56,91.7,1.243,255.9,1.224,1.276,0.322,6.888,0.322,14.77,12.77,706.4504,0.179,0.312,266.9,273.7,-0.131,-5.871,0.261,-6.002,0,1.129,-0.525,0,0,1.22,-0.296,0,0.038,3.539,0.029,0,0,2.15,0.336,0,0,1.772,0.624,0,0,2.351,0.816,0
"2022-01-22 02:00:00",8908,12.97,-9.19,92.2,1.287,237.9,1.265,1.235,0.29,0.056,0.29,19.49,12.66,707.074,-0.201,-0.002,265.8,271.1,-0.197,-4.287,0.016,-4.484,0,1.136,-0.525,0,0,1.198,-0.296,0,0.039,3.551,0.029,0,0,2.1,0.336,0,0,1.791,0.624,0,0,2.348,0.816,0
