"TOA5","CR1000_7","CR1000","32128","CR1000.Std.32.05","CPU:JW_UB_wx_v2.CR1","23031","One_Hour"
"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"2021-12-07 08:00:00",419,12.42,-6.588,83.9,2.04,205.3,2.015,0.315,1.157,235.9,1.157,227.4,24.98,-0.256,-0.001,280.8,289.6,-0.254,-7.921,0.006,-8.17,0,0.879,-6.596,0,0,0.908,-6.643,0,0,0.858,-6.624,0,0,0.843,-6.643,0,0,0.847,-6.361,0,0,1.04,-3.498,0,0.008,2.61,-0.81,0,0.046,3.816,0.287,0,0,2.206,1.014,0
"2021-12-07 09:00:00",420,12.42,-6.366,84.2,2.038,204.5,2.015,0.315,1.178,236.8,1.178,235,23.98,-0.4,0,276.4,289.5,-0.403,-12.34,0.005,-12.74,0,0.888,-6.471,0,0,0.886,-6.534,0,0,0.844,-6.511,0,0,0.855,-6.539,0,0,0.831,-6.196,0,0,1.026,-3.366,0,0.008,2.613,-0.782,0,0.046,3.805,0.278,0,0,2.22,1.013,0
"2021-12-07 10:00:00",421,12.42,-6.433,83.1,2.036,224.1,2.012,0.318,1.145,228,1.145,224.1,33.07,-0.726,-0.002,267.9,288.3,-0.723,-19.55,0.002,-20.27,0,0.891,-6.42,0,0,0.882,-6.489,0,0,0.854,-6.533,0,0,0.866,-6.557,0,0,0.842,-6.238,0,0,1.03,-3.297,0,0.007,2.585,-0.749,0,0.047,3.845,0.287,0,0,2.206,1.014,0
"2021-12-07 11:00:00",422,12.42,-6.192,84.1,2.036,225.3,2.013,0.317,1.376,217.3,1.376,230.7,28.44,-0.841,-0.003,263.9,288.4,-0.84,-23.78,0.003,-24.62,0,0.893,-6.348,0,0,0.906,-6.405,0,0,0.844,-6.503,0,0,0.845,-6.536,0,0,0.837,-6.209,0,0,1.032,-3.26,0,0.009,2.632,-0.739,0,0.047,3.841,0.283,0,0,2.188,1.009,0
"2021-12-07 12:00:00",423,12.42,-5.974,83.9,2.036,214.5,2.014,0.316,1.449,210.2,1.449,225.3,25.38,-0.881,-0.002,264.3,289.2,-0.877,-24.41,0.004,-25.29,0,0.873,-6.042,0,0,0.905,-6.112,0,0,0.837,-6.219,0,0,0.847,-6.237,0,0,0.864,-5.986,0,0,1.028,-3.216,0,0.007,2.568,-0.73,0,0.045,3.77,0.278,0,0,2.182,1.009,0
"2021-12-07 13:00:00",424,12.42,-6.041,84.9,2.039,202.1,2.016,0.314,1.388,231,1.388,227.7,21.81,-1.319,-0.001,251.1,287.4,-1.319,-35.49,0.001,-36.81,0,0.883,-6.114,0,0,0.895,-6.165,0,0,0.832,-6.244,0,0,0.863,-6.241,0,0,0.848,-6.072,0,0,1.011,-3.209,0,0.007,2.59,-0.716,0,0.045,3.782,0.283,0,0,2.193,1.009,0
"2021-12-07 14:00:00",425,12.41,-5.929,83.8,2.037,204.6,2.015,0.315,1.433,208.6,1.433,227,24.52,-1.178,-0.001,255.1,288.1,-1.173,-32.32,0.001,-33.5,0,0.881,-6.072,0,0,0.882,-6.124,0,0,0.845,-6.153,0,0,0.859,-6.204,0,0,0.853,-6.036,0,0,1.032,-3.251,0,0.008,2.612,-0.716,0,0.045,3.779,0.278,0,0,2.2,0.994,0
"2021-12-07 15:00:00",426,12.41,-5.532,79.84,2.035,200.1,2.015,0.315,1.137,212.8,1.137,231.9,33.07,14.94,6.937,265,290.2,7.987,-25.01,0.53,-17.02,0,0.892,-5.796,0,0,0.909,-5.852,0,0,0.846,-5.885,0,0,0.855,-5.955,0,0,0.838,-5.772,0,0,1.037,-3.244,0,0.009,2.625,-0.716,0,0.048,3.871,0.278,0,0,2.208,0.994,0
"2021-12-07 16:00:00",427,12.41,-4.729,78.74,2.033,199.2,2.016,0.314,0.731,191.8,0.731,228.8,36.82,30.13,14.32,290.3,296.1,15.81,-4.803,0.473,11,0,0.894,-4.551,0,0,0.895,-4.588,0,0,0.827,-4.596,0,0,0.847,-4.647,0,0,0.844,-4.536,0,0,1.038,-2.971,0,0.006,2.562,-0.71,0,0.047,3.845,0.278,0,0,2.181,0.99,0
"2021-12-07 17:00:00",428,12.41,-4.65,81.4,2.035,205.5,2.018,0.312,0.893,245.7,0.893,234.3,34.96,34.31,16.8,290.9,296.6,17.49,-4.705,0.49,12.79,0,0.898,-4.229,0,0,0.912,-4.215,0,0,0.856,-4.191,0,0,0.851,-4.243,0,0,0.852,-4.182,0,0,1.03,-2.668,0,0.007,2.578,-0.672,0,0.048,3.858,0.273,0,0,2.198,0.99,0
"2021-12-07 18:00:00",429,12.42,-4.434,81.5,2.04,268.8,2.023,0.307,0.796,210.2,0.796,221.1,38.84,58.87,28.82,292.5,298.4,29.99,-5.009,0.49,24.98,0,0.884,-3.764,0,0,0.898,-3.731,0,0,0.85,-3.651,0,0,0.875,-3.712,0,0,0.861,-3.68,0,0,1.04,-2.454,0,0.007,2.594,-0.648,0,0.047,3.824,0.264,0,0,2.198,0.99,0
"2021-12-07 19:00:00",430,12.42,-4.255,79.25,1.661,219.4,1.648,0.682,1.272,193.3,1.272,222.4,43.13,73.48,30.22,286.1,297.9,40.41,-10.79,0.469,29.61,0,0.884,-3.642,0,0,0.907,-3.604,0,0,0.86,-3.543,0,0,0.866,-3.609,0,0,0.866,-3.62,0,0,1.059,-2.246,0,0.007,2.587,-0.61,0,0.045,3.768,0.263,0,0,2.207,0.99,0
"2021-12-07 20:00:00",431,12.42,-3.937,75.43,2.031,197.7,2.016,0.314,1.36,257.6,1.36,227.9,40.56,75.07,31.58,279.6,297.8,44.65,-17.46,0.453,27.19,0,0.88,-3.244,0,0,0.913,-3.192,0,0,0.871,-3.136,0,0,0.881,-3.221,0,0,0.848,-3.287,0,0,1.057,-2.175,0,0.008,2.607,-0.582,0,0.046,3.788,0.264,0,0,2.239,0.99,0
"2021-12-07 21:00:00",432,12.42,-3.857,73.79,2.03,197.7,2.015,0.315,1.333,215.4,1.333,226.1,29.27,42.77,20.39,279.7,297.2,22.11,-16.61,0.483,5.499,0,0.894,-3.501,0,0,0.923,-3.473,0,0,0.852,-3.431,0,0,0.881,-3.53,0,0,0.846,-3.586,0,0,1.04,-2.21,0,0.008,2.605,-0.563,0,0.047,3.827,0.259,0,0,2.213,0.99,0
"2021-12-07 22:00:00",433,12.42,-4.132,72.91,2.031,197.8,2.016,0.314,1.263,202.5,1.263,215.9,31.09,17.5,8.58,283.3,296.7,8.92,-12.31,0.495,-3.387,0,0.863,-3.813,0,0,0.91,-3.799,0,0,0.849,-3.786,0,0,0.847,-3.874,0,0,0.863,-3.878,0,0,1.056,-2.291,0,0.008,2.602,-0.549,0,0.047,3.849,0.259,0,0,2.184,0.989,0
"2021-12-07 23:00:00",434,12.42,-4.279,70.16,2.032,197.6,2.016,0.314,1.173,180.1,1.173,224.1,35.16,8.09,4.2,267.8,294,3.884,-25.26,0.545,-21.38,0,0.876,-4.191,0,0,0.911,-4.205,0,0,0.858,-4.206,0,0,0.862,-4.295,0,0,0.86,-4.252,0,0,1.052,-2.425,0,0.008,2.613,-0.554,0,0.046,3.806,0.259,0,0,2.198,0.98,0
"2021-12-08 00:00:00",435,12.42,-4.515,74.58,2.033,197.3,2.016,0.314,0.847,210.9,0.847,211.2,56.73,0.67,0.604,259.6,291.7,0.059,-31.3,0.355,-31.24,0,0.867,-4.57,0,0,0.898,-4.593,0,0,0.846,-4.626,0,0,0.86,-4.719,0,0,0.836,-4.653,0,0,1.055,-2.618,0,0.008,2.613,-0.573,0,0.045,3.762,0.264,0,0,2.176,0.98,0
"2021-12-08 01:00:00",436,12.41,-4.708,75.07,2.034,196.9,2.016,0.314,0.468,228.9,0.468,201.7,66.75,-0.748,-0.002,275.2,293.7,-0.748,-17.97,0.003,-18.72,0,0.898,-4.889,0,0,0.916,-4.917,0,0,0.844,-4.94,0,0,0.846,-5.006,0,0,0.856,-4.85,0,0,1.043,-2.737,0,0.009,2.635,-0.597,0,0.045,3.757,0.259,0,0,2.211,0.98,0
"2021-12-08 02:00:00",437,12.41,-4.575,76.6,2.034,196.5,2.017,0.313,0.797,222.9,0.797,199.2,64.87,-1.364,-0.002,259.1,291.9,-1.361,-32.39,0.001,-33.75,0,0.883,-4.843,0,0,0.902,-4.867,0,0,0.833,-4.909,0,0,0.844,-4.989,0,0,0.837,-4.849,0,0,1.05,-2.767,0,0.009,2.625,-0.606,0,0.046,3.787,0.264,0,0,2.201,0.975,0
"2021-12-08 03:00:00",438,12.41,-4.532,76.77,2.034,194.6,2.017,0.313,1.101,284.4,1.101,211.9,46.91,-1.45,-0.002,255.7,291.6,-1.451,-35.41,0.001,-36.86,0,0.878,-4.827,0,0,0.915,-4.869,0,0,0.866,-4.907,0,0,0.838,-4.996,0,0,0.84,-4.879,0,0,1.044,-2.871,0,0.009,2.636,-0.616,0,0.048,3.858,0.259,0,0,2.206,0.975,0
"2021-12-08 04:00:00",439,12.41,-4.488,77.41,2.034,182.7,2.017,0.313,1.261,235.4,1.261,229.8,38.17,-1.442,-0.002,255.6,292,-1.435,-35.56,0.001,-37,0,0.894,-4.748,0,0,0.899,-4.8,0,0,0.858,-4.842,0,0,0.855,-4.931,0,0,0.846,-4.833,0,0,1.057,-2.964,0,0.009,2.636,-0.64,0,0.046,3.791,0.254,0,0,2.198,0.97,0
"2021-12-08 05:00:00",440,12.41,-4.578,76.15,2.034,176.9,2.017,0.313,1.381,189.7,1.381,221.3,32.99,-1.426,-0.001,256,291.7,-1.429,-35.25,0.001,-36.68,0,0.878,-4.788,0,0,0.899,-4.83,0,0,0.839,-4.868,0,0,0.861,-4.962,0,0,0.865,-4.868,0,0,1.052,-3.007,0,0.009,2.649,-0.658,0,0.045,3.775,0.259,0,0,2.222,0.97,0
"2021-12-08 06:00:00",441,12.4,-4.983,75.25,2.036,174.5,2.018,0.312,1.169,279,1.169,231.1,43.13,-1.413,-0.002,256,290,-1.409,-34.95,0.002,-36.36,0,0.879,-5.089,0,0,0.919,-5.126,0,0,0.85,-5.159,0,0,0.853,-5.243,0,0,0.849,-5.144,0,0,1.044,-3.131,0,0.008,2.609,-0.673,0,0.044,3.735,0.254,0,0,2.202,0.961,0
"2021-12-08 07:00:00",442,12.4,-5.137,75.28,2.037,174.3,2.018,0.312,1.089,195.7,1.089,207.9,42.47,-1.411,-0.001,255.4,289.4,-1.413,-34.76,0.001,-36.17,0,0.861,-5.356,0,0,0.928,-5.394,0,0,0.838,-5.426,0,0,0.837,-5.516,0,0,0.848,-5.393,0,0,1.051,-3.252,0,0.007,2.574,-0.692,0,0.047,3.818,0.249,0,0,2.199,0.97,0
"2021-12-08 08:00:00",443,12.4,-5.516,77.06,2.039,177.2,2.018,0.312,0.722,126.5,0.722,225.8,44.78,-1.404,-0.001,253.3,288.1,-1.401,-34.89,0.001,-36.29,0,0.872,-5.6,0,0,0.908,-5.647,0,0,0.837,-5.67,0,0,0.848,-5.75,0,0,0.833,-5.604,0,0,1.048,-3.36,0,0.009,2.632,-0.711,0,0.045,3.779,0.249,0,0,2.157,0.956,0
"2021-12-08 09:00:00",444,12.4,-5.664,75.4,2.038,186.1,2.017,0.313,0.947,196.7,0.947,209.6,36.03,-1.35,-0.001,252.3,287.6,-1.347,-34.99,0.001,-36.34,0,0.878,-5.934,0,0,0.897,-5.962,0,0,0.851,-5.991,0,0,0.834,-6.061,0,0,0.842,-5.892,0,0,1.06,-3.474,0,0.008,2.604,-0.744,0,0.047,3.824,0.245,0,0,2.228,0.956,0
"2021-12-08 10:00:00",445,12.39,-4.986,72.76,2.035,193.7,2.017,0.313,0.675,150.7,0.675,178.2,37.43,-0.349,-0.001,283.1,292.6,-0.347,-9.46,0.006,-9.81,0,0.854,-5.515,0,0,0.908,-5.562,0,0,0.856,-5.614,0,0,0.842,-5.679,0,0,0.85,-5.496,0,0,1.04,-3.462,0,0.008,2.601,-0.758,0,0.044,3.74,0.24,0,0,2.204,0.956,0
"2021-12-08 11:00:00",446,12.4,-5.05,72.87,2.036,193.5,2.017,0.313,0.422,139.4,0.422,201.3,53.25,-0.933,-0.001,270.2,291.6,-0.935,-21.31,0.004,-22.24,0,0.885,-5.103,0,0,0.903,-5.159,0,0,0.835,-5.186,0,0,0.851,-5.243,0,0,0.838,-5.079,0,0,1.051,-3.207,0,0.008,2.599,-0.754,0,0.047,3.827,0.24,0,0,2.206,0.956,0
"2021-12-08 12:00:00",447,12.39,-5.325,67.5,2.037,194.4,2.017,0.313,0.701,199.6,0.701,184.5,57.82,-1.475,-0.002,252.7,287.6,-1.467,-35.14,0.001,-36.6,0,0.876,-5.63,0,0,0.913,-5.658,0,0,0.85,-5.687,0,0,0.856,-5.776,0,0,0.847,-5.635,0,0,1.083,-3.326,0,0.009,2.631,-0.754,0,0.047,3.837,0.249,0,0,2.208,0.951,0
"2021-12-08 13:00:00",448,12.39,-4.934,62.88,2.036,194.9,2.017,0.313,0.947,195.4,0.947,209.6,46.92,-1.441,-0.002,254.5,288.1,-1.441,-34.52,0.002,-35.96,0,0.879,-5.505,0,0,0.906,-5.553,0,0,0.831,-5.609,0,0,0.851,-5.704,0,0,0.837,-5.583,0,0,1.057,-3.538,0,0.008,2.614,-0.778,0,0.046,3.786,0.24,0,0,2.204,0.951,0
"2021-12-08 14:00:00",449,12.39,-4.321,51.81,2.034,195,2.018,0.312,0.927,273.3,0.927,218.7,35.68,-1.432,-0.001,254.8,288.6,-1.438,-33.56,0.002,-35,0,0.901,-5.044,0,0,0.908,-5.114,0,0,0.847,-5.185,0,0,0.847,-5.302,0,0,0.848,-5.248,0,0,1.052,-3.536,0,0.009,2.63,-0.801,0,0.046,3.814,0.24,0,0,2.198,0.951,0
"2021-12-08 15:00:00",450,12.39,-4.277,49.16,2.034,194.7,2.018,0.312,1.089,185.6,1.089,216.4,22.5,1.556,0.995,253.7,288.5,0.56,-33.75,0.308,-33.19,0,0.884,-4.751,0,0,0.921,-4.817,0,0,0.841,-4.896,0,0,0.867,-5.032,0,0,0.86,-5.028,0,0,1.069,-3.515,0,0.009,2.631,-0.806,0,0.048,3.854,0.239,0,0,2.185,0.951,0
"2021-12-08 16:00:00",451,12.39,-3.15,49.2,2.031,195,2.019,0.311,1.048,301,1.048,222.3,33.02,14.88,7.619,257.3,291.4,7.217,-33.16,0.507,-25.94,0,0.886,-3.949,0,0,0.916,-4.029,0,0,0.833,-4.133,0,0,0.863,-4.293,0,0,0.862,-4.337,0,0,1.057,-3.424,0,0.008,2.614,-0.811,0,0.044,3.728,0.226,0,0,2.223,0.951,0
"2021-12-08 17:00:00",452,12.39,-2.24,48.32,2.027,194.9,2.019,0.311,1.016,213.6,1.016,223.3,36.58,59.24,22.63,262.7,295.9,36.92,-32.49,0.548,4.436,0,0.864,-2.561,0,0,0.914,-2.584,0,0,0.87,-2.431,0,0,0.866,-2.506,0,0,0.868,-2.924,0,0,1.066,-3.049,0,0.007,2.584,-0.801,0,0.047,3.84,0.23,0,0,2.221,0.951,0
"2021-12-08 18:00:00",453,12.39,-1.887,46.61,2.027,194.3,2.02,0.31,1.277,228.3,1.277,214.5,29.3,47.22,30.77,268.1,299.1,15.4,-29.97,0.741,-14.57,0,0.905,-1.571,0,0,0.919,-1.418,0,0,0.839,-1.321,0,0,0.861,-1.579,0,0,0.874,-2.091,0,0,1.084,-2.641,0,0.008,2.615,-0.763,0,0.046,3.807,0.23,0,0,2.204,0.937,0
"2021-12-08 19:00:00",454,12.4,-1.28,43.22,2.025,188.9,2.021,0.309,1.475,184.7,1.475,220.5,34.26,98.5,39.65,270.7,301.7,58.6,-30.08,0.535,28.52,0,0.91,-0.69,0,0,0.913,-0.412,0,0,0.879,-0.409,0,0,0.868,-0.581,0,0,0.871,-1.441,0,0,1.068,-2.307,0,0.007,2.574,-0.71,0,0.045,3.775,0.221,0,0,2.214,0.946,0
"2021-12-08 20:00:00",455,12.4,-0.686,46.32,2.025,180,2.022,0.308,1.337,178.2,1.337,212.5,32.83,123.5,32.8,276.6,303.5,90,-26.2,0.341,63.79,0,0.907,-0.646,0,0,0.908,-0.613,0,0,0.879,-0.679,0,0,0.887,-0.925,0,0,0.877,-1.28,0,0,1.068,-2.181,0,0.01,2.657,-0.677,0,0.047,3.817,0.221,0,0,2.214,0.932,0
"2021-12-08 21:00:00",456,12.4,-1.788,52.96,2.03,174.9,2.023,0.307,1.177,301.6,1.177,222.8,50.38,67.34,31.37,282.1,302.5,35.97,-19.43,0.466,16.54,0,0.899,-1.064,0,0,0.917,-1.025,0,0,0.858,-1.015,0,0,0.871,-1.204,0,0,0.875,-1.516,0,0,1.038,-2.05,0,0.008,2.6,-0.643,0,0.046,3.802,0.221,0,0,2.195,0.937,0
"2021-12-08 22:00:00",457,12.4,-2.328,58.35,2.032,174.8,2.023,0.307,1.232,237,1.232,224.7,33.96,38.77,18.2,271.4,299.1,20.55,-26.86,0.472,-6.317,0,0.902,-1.842,0,0,0.921,-1.804,0,0,0.848,-1.781,0,0,0.868,-1.942,0,0,0.834,-2.172,0,0,1.073,-2.214,0,0.008,2.617,-0.62,0,0.046,3.806,0.221,0,0,2.209,0.932,0
"2021-12-08 23:00:00",458,12.4,-2.992,65.78,2.034,174.8,2.023,0.307,1.199,226.2,1.199,225.7,37.28,16.24,7.897,275.1,297.6,8.34,-21.72,0.486,-13.38,0,0.904,-2.818,0,0,0.902,-2.795,0,0,0.859,-2.795,0,0,0.857,-2.927,0,0,0.867,-3.062,0,0,1.056,-2.585,0,0.01,2.656,-0.626,0,0.045,3.773,0.221,0,0,2.219,0.932,0
"2021-12-09 00:00:00",459,12.4,-3.196,70.78,2.034,174.4,2.023,0.307,1.116,298.7,1.116,220.5,48.53,4.824,1.988,292.7,299.7,2.832,-6.184,0.221,-3.351,0,0.894,-3.17,0,0,0.899,-3.185,0,0,0.83,-3.194,0,0,0.86,-3.306,0,0,0.85,-3.334,0,0,1.043,-2.663,0,0.009,2.628,-0.649,0,0.045,3.761,0.221,0,0,2.226,0.932,0
"2021-12-09 01:00:00",460,12.39,-3.566,77.62,2.034,192.1,2.021,0.309,1.188,190.4,1.188,213.2,49.2,-0.23,-0.001,295.3,299.6,-0.226,-3.361,0.01,-3.587,0,0.881,-3.51,0,0,0.891,-3.543,0,0,0.843,-3.543,0,0,0.865,-3.637,0,0,0.856,-3.613,0,0,1.058,-2.757,0,0.008,2.615,-0.663,0,0.046,3.811,0.225,0,0,2.214,0.941,0
"2021-12-09 02:00:00",461,12.39,-3.903,89.2,2.035,194.5,2.021,0.309,1.517,219.6,1.517,212.3,43.17,-0.224,-0.001,295.6,300,-0.221,-3.346,0.011,-3.567,0,0.894,-3.812,0,0,0.908,-3.834,0,0,0.851,-3.834,0,0,0.873,-3.9,0,0,0.842,-3.833,0,0,1.044,-2.789,0,0.008,2.607,-0.668,0,0.046,3.805,0.221,0,0,2.193,0.932,0
"2021-12-09 03:00:00",462,12.39,-4.107,89.2,2.037,193.7,2.022,0.308,1.276,264.3,1.276,231.2,34.07,-0.297,-0.001,292.4,299.9,-0.295,-6.523,0.01,-6.819,0,0.9,-4.133,0,0,0.902,-4.157,0,0,0.855,-4.119,0,0,0.85,-4.175,0,0,0.835,-4.066,0,0,1.083,-2.71,0,0.009,2.638,-0.677,0,0.046,3.79,0.221,0,0,2.23,0.932,0
"2021-12-09 04:00:00",463,12.39,-3.951,86.9,2.033,188.7,2.019,0.311,1.35,250.3,1.35,234.9,44.93,-0.368,-0.001,295.5,300.5,-0.367,-3.88,0.001,-4.247,0,0.884,-3.991,0,0,0.905,-4.019,0,0,0.847,-4.005,0,0,0.868,-4.043,0,0,0.868,-3.911,0,0,1.057,-2.485,0,0.008,2.617,-0.658,0,0.046,3.793,0.221,0,0,2.206,0.932,0
"2021-12-09 05:00:00",464,12.38,-3.769,84.5,2.033,192.9,2.018,0.312,1.235,298,1.235,236.1,58.98,-0.261,-0.001,295.3,300.4,-0.258,-4.055,0.009,-4.313,0,0.889,-3.799,0,0,0.909,-3.832,0,0,0.849,-3.837,0,0,0.862,-3.884,0,0,0.842,-3.766,0,0,1.07,-2.392,0,0.009,2.63,-0.639,0,0.045,3.762,0.216,0,0,2.215,0.917,0
"2021-12-09 06:00:00",465,12.38,-4.093,88.2,2.034,192.9,2.019,0.311,1.115,158.7,1.115,216,56.2,-0.147,0,295.4,299.9,-0.144,-3.42,0.034,-3.563,0,0.899,-3.953,0,0,0.895,-3.971,0,0,0.846,-3.952,0,0,0.864,-3.994,0,0,0.874,-3.876,0,0,1.066,-2.346,0,0.008,2.616,-0.625,0,0.046,3.802,0.221,0,0,2.235,0.913,0
"2021-12-09 07:00:00",466,12.38,-4.402,88.5,2.034,183.5,2.018,0.312,1.349,192.6,1.349,205.2,55.23,-0.124,-0.001,294.4,298.9,-0.117,-3.649,0.015,-3.766,0,0.888,-4.297,0,0,0.898,-4.316,0,0,0.853,-4.278,0,0,0.865,-4.32,0,0,0.85,-4.165,0,0,1.067,-2.361,0,0.007,2.588,-0.62,0,0.046,3.791,0.215,0,0,2.193,0.913,0
"2021-12-09 08:00:00",467,12.38,-4.52,88.1,2.038,202.4,2.021,0.309,0.99,35.46,0.99,223.1,57.48,-0.149,-0.001,293.8,298.6,-0.151,-3.912,0.018,-4.063,0,0.889,-4.408,0,0,0.896,-4.432,0,0,0.843,-4.409,0,0,0.867,-4.442,0,0,0.851,-4.267,0,0,1.089,-2.384,0,0.008,2.621,-0.62,0,0.046,3.786,0.202,0,0,2.193,0.913,0
"2021-12-09 09:00:00",468,12.37,-4.683,89.1,2.041,209.6,2.023,0.307,1.288,197.4,1.288,193.1,63.74,-0.136,-0.001,293.1,297.9,-0.134,-3.881,0.011,-4.014,0,0.889,-4.568,0,0,0.905,-4.587,0,0,0.834,-4.568,0,0,0.859,-4.605,0,0,0.874,-4.418,0,0,1.085,-2.413,0,0.008,2.598,-0.62,0,0.046,3.811,0.211,0,0,2.214,0.913,0
"2021-12-09 10:00:00",469,12.37,-4.784,90.2,2.037,199.2,2.019,0.311,1.016,190,1.016,218.5,54.07,-0.145,-0.001,292.8,297.7,-0.147,-3.93,0.013,-4.077,0,0.912,-4.685,0,0,0.919,-4.713,0,0,0.85,-4.689,0,0,0.851,-4.717,0,0,0.831,-4.524,0,0,1.058,-2.469,0,0.008,2.604,-0.62,0,0.046,3.799,0.206,0,0,2.226,0.917,0
"2021-12-09 11:00:00",470,12.37,-4.898,91.4,2.034,198.7,2.016,0.314,0.878,257.9,0.878,215.8,51.68,-0.131,-0.001,292.8,297.5,-0.128,-3.864,0.008,-3.992,0,0.896,-4.797,0,0,0.91,-4.829,0,0,0.857,-4.787,0,0,0.854,-4.811,0,0,0.852,-4.59,0,0,1.081,-2.468,0,0.009,2.63,-0.62,0,0.045,3.77,0.206,0,0,2.227,0.913,0
"2021-12-09 12:00:00",471,12.37,-4.812,90,2.03,219.9,2.012,0.318,0.695,214.9,0.695,242.1,62.16,-0.144,-0.001,292.6,297.7,-0.147,-4.208,0.01,-4.355,0,0.902,-4.78,0,0,0.911,-4.813,0,0,0.831,-4.775,0,0,0.855,-4.794,0,0,0.849,-4.545,0,0,1.088,-2.416,0,0.008,2.619,-0.62,0,0.045,3.753,0.201,0,0,2.209,0.913,0
"2021-12-09 13:00:00",472,12.37,-4.692,90.9,2.03,213.7,2.013,0.317,0.342,266.7,0.342,226.2,60.89,-0.249,-0.002,292.7,298,-0.246,-4.34,-0.004,-4.586,0,0.884,-4.649,0,0,0.897,-4.677,0,0,0.849,-4.649,0,0,0.847,-4.672,0,0,0.85,-4.409,0,0,1.08,-2.359,0,0.009,2.637,-0.62,0,0.046,3.795,0.201,0,0,2.204,0.913,0
"2021-12-09 14:00:00",473,12.37,-4.795,90.4,2.028,220.2,2.01,0.32,0.491,285.4,0.491,224.5,71.49,-0.274,-0.001,292.6,297.6,-0.272,-4.079,0.001,-4.352,0,0.873,-4.676,0,0,0.906,-4.695,0,0,0.852,-4.652,0,0,0.85,-4.671,0,0,0.83,-4.385,0,0,1.071,-2.298,0,0.009,2.644,-0.606,0,0.046,3.793,0.201,0,0,2.239,0.913,0
"2021-12-09 15:00:00",474,12.36,-4.964,93.6,1.916,231.8,1.898,0.432,0.183,272.6,0.183,214.7,36.71,1.105,0.425,293.9,297.2,0.678,-2.396,0.138,-1.718,0,0.879,-4.825,0,0,0.907,-4.848,0,0,0.854,-4.792,0,0,0.85,-4.811,0,0,0.857,-4.479,0,0,1.07,-2.25,0,0.009,2.632,-0.601,0,0.046,3.792,0.201,0,0,2.204,0.913,0
"2021-12-09 16:00:00",475,12.36,-4.777,93.2,1.823,294.2,1.807,0.523,0.087,299.6,0.087,235,38.36,10.45,5.293,296.1,297.9,5.149,-0.886,0.498,4.263,0,0.882,-4.68,0,0,0.909,-4.713,0,0,0.839,-4.661,0,0,0.854,-4.656,0,0,0.884,-4.144,0,0,1.072,-2.145,0,0.009,2.643,-0.591,0,0.046,3.816,0.206,0,0,2.202,0.903,0
"2021-12-09 17:00:00",476,12.36,-4.214,89.8,1.905,230.1,1.89,0.44,0.382,166.5,0.382,211.2,36.65,24.45,14.66,298.9,299.8,9.79,0.046,0.591,9.84,0,0.887,-4.08,0,0,0.918,-4.104,0,0,0.848,-4.033,0,0,0.857,-4.048,0,0,0.899,-3.582,0,0,1.072,-1.964,0,0.009,2.634,-0.577,0,0.047,3.819,0.201,0,0,2.183,0.898,0
"2021-12-09 18:00:00",477,12.36,-3.651,88.1,1.964,213.8,1.951,0.379,0.747,228,0.747,218,51.13,47.16,27.85,301.8,301.5,19.3,1.07,0.594,20.37,0,0.88,-3.128,0,0,0.897,-3.118,0,0,0.844,-3.014,0,0,0.873,-3.062,0,0,0.9,-2.839,0,0,1.079,-1.732,0,0.008,2.595,-0.548,0,0.046,3.799,0.201,0,0,2.241,0.898,0
"2021-12-09 19:00:00",478,12.36,-3.299,88.4,1.963,203.6,1.951,0.379,0.651,194.5,0.651,222,45.73,41.57,23.3,302.7,302.6,18.25,0.928,0.561,19.18,0,0.875,-2.535,0,0,0.894,-2.482,0,0,0.848,-2.388,0,0,0.865,-2.478,0,0,0.895,-2.305,0,0,1.095,-1.505,0,0.009,2.626,-0.51,0,0.046,3.79,0.201,0,0,2.203,0.898,0
