"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"TS","RN","Volts","Deg C","%","","","","","meters/second","degrees","meters/second","Deg","Deg","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Min","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-02-25 12:00:00",2343,12.68,-18,81,1.216,202.6,1.176,1.154,0.384,282.1,0.384,216.8,34.71,-0.368,-0.002,241.6,244.3,-0.37,-1.813,0.002,-2.182,0,1.101,-4.125,0,0,1.097,-3.754,0,0,1.121,-3.006,0,0,1.258,-2.384,0,0,1.23,-1.684,0,0,1.154,-1.001,0,0.01,2.677,-0.506,0,0.058,4.221,-0.22,0,0,2.205,0.168,0
"2022-02-25 13:00:00",2344,12.68,-18.12,80.9,1.215,205.9,1.174,1.156,0.407,232.8,0.407,213.8,51.71,-0.341,-0.001,241.2,243.8,-0.341,-1.818,0.003,-2.16,0,1.101,-4.139,0,0,1.073,-3.777,0,0,1.112,-3.011,0,0,1.272,-2.398,0,0,1.211,-1.68,0,0,1.176,-1.001,0,0.011,2.708,-0.506,0,0.057,4.174,-0.22,0,0,2.17,0.163,0
"2022-02-25 14:00:00",2345,12.68,-18.2,81.1,1.216,201.6,1.175,1.155,0.235,203,0.235,214.9,47.18,0.09,0.144,241,244,-0.054,-2.168,0.162,-2.222,0,1.114,-4.153,0,0,1.099,-3.777,0,0,1.125,-3.02,0,0,1.259,-2.402,0,0,1.217,-1.689,0,0,1.165,-1.001,0,0.013,2.757,-0.506,0,0.058,4.227,-0.22,0,0,2.183,0.163,0
"2022-02-25 15:00:00",2346,12.67,-18.1,80.6,1.216,201.7,1.175,1.155,0.124,211.9,0.124,221.9,39.1,6.871,5.484,241.8,244.7,1.384,-1.951,0.786,-0.566,0,1.11,-4.172,0,0,1.09,-3.791,0,0,1.129,-3.025,0,0,1.261,-2.402,0,0,1.23,-1.694,0,0,1.158,-1.001,0,0.012,2.72,-0.506,0,0.059,4.246,-0.22,0,0,2.187,0.163,0
"2022-02-25 16:00:00",2347,12.67,-17.14,78.5,1.215,201.6,1.176,1.154,0.26,255.5,0.26,223.3,48.75,37.99,31.45,247.4,248.7,6.545,-0.279,0.827,6.266,0,1.083,-4.19,0,0,1.095,-3.801,0,0,1.117,-3.034,0,0,1.262,-2.403,0,0,1.217,-1.703,0,0,1.195,-1.011,0,0.01,2.676,-0.506,0,0.058,4.224,-0.22,0,0,2.2,0.163,0
"2022-02-25 17:00:00",2348,12.67,-15.91,76.48,1.213,201.3,1.177,1.153,0.492,265.6,0.492,231,53.56,61.67,51,253.9,253.3,10.66,1.871,0.828,12.53,0,1.113,-4.205,0,0,1.101,-3.815,0,0,1.128,-3.043,0,0,1.261,-2.421,0,0,1.236,-1.703,0,0,1.176,-1.015,0,0.012,2.712,-0.506,0,0.058,4.212,-0.22,0,0,2.182,0.163,0
"2022-02-25 18:00:00",2349,12.68,-14.76,72.76,1.211,201.1,1.178,1.152,0.482,256.3,0.482,219.9,62.08,84.4,68.16,259.9,257.6,16.61,3.737,0.806,20.34,0,1.09,-4.223,0,0,1.103,-3.833,0,0,1.121,-3.058,0,0,1.261,-2.421,0,0,1.232,-1.703,0,0,1.161,-1.015,0,0.01,2.674,-0.506,0,0.058,4.213,-0.22,0,0,2.212,0.163,0
"2022-02-25 19:00:00",2350,12.69,-14.19,68.42,1.211,200.5,1.179,1.151,0.747,248.1,0.747,221.8,62.56,99.6,76.35,261.4,260,23.15,3.706,0.769,26.85,0,1.103,-4.233,0,0,1.081,-3.848,0,0,1.117,-3.062,0,0,1.273,-2.421,0,0,1.2,-1.708,0,0,1.166,-1.02,0,0.011,2.704,-0.506,0,0.058,4.232,-0.224,0,0,2.198,0.163,0
"2022-02-25 20:00:00",2351,12.7,-13.36,69.35,1.209,198.8,1.179,1.151,0.513,226.3,0.513,211.1,71.25,134.4,81.3,268.9,263.3,53.12,4.382,0.612,57.51,0,1.089,-4.256,0,0,1.081,-3.857,0,0,1.118,-3.067,0,0,1.306,-2.436,0,0,1.222,-1.717,0,0,1.151,-1.02,0,0.011,2.705,-0.506,0,0.058,4.217,-0.22,0,0,2.184,0.163,0
"2022-02-25 21:00:00",2352,12.71,-13.38,67.89,1.21,197.1,1.18,1.15,0.369,136.1,0.369,185.4,68.61,111.1,61.65,266.5,262.6,49.41,2.679,0.556,52.09,0,1.087,-4.266,0,0,1.094,-3.871,0,0,1.128,-3.081,0,0,1.272,-2.44,0,0,1.214,-1.722,0,0,1.16,-1.02,0,0.011,2.699,-0.506,0,0.059,4.243,-0.22,0,0,2.191,0.163,0
"2022-02-25 22:00:00",2353,12.71,-13.31,67.54,1.21,196.1,1.18,1.15,0.332,212.8,0.332,213.8,49.83,90.8,50.34,263.2,261.9,40.42,1.213,0.556,41.64,0,1.116,-4.285,0,0,1.098,-3.885,0,0,1.112,-3.086,0,0,1.247,-2.44,0,0,1.234,-1.722,0,0,1.158,-1.02,0,0.012,2.712,-0.506,0,0.059,4.269,-0.224,0,0,2.17,0.163,0
"2022-02-25 23:00:00",2354,12.71,-13.63,74.15,1.212,193.2,1.181,1.149,0.281,210,0.281,211.3,42.06,57.35,31.89,258.2,260.3,25.45,-0.322,0.556,25.13,0,1.099,-4.303,0,0,1.115,-3.9,0,0,1.122,-3.1,0,0,1.283,-2.455,0,0,1.22,-1.722,0,0,1.188,-1.02,0,0.012,2.72,-0.506,0,0.059,4.27,-0.229,0,0,2.183,0.163,0
"2022-02-26 00:00:00",2355,12.71,-14.46,77.36,1.215,216.9,1.182,1.148,0.191,6.577,0.191,225.4,41.02,23.37,13.4,254,256.5,9.96,-1.439,0.577,8.52,0,1.11,-4.322,0,0,1.081,-3.909,0,0,1.101,-3.105,0,0,1.265,-2.459,0,0,1.227,-1.727,0,0,1.173,-1.025,0,0.011,2.701,-0.525,0,0.058,4.23,-0.224,0,0,2.184,0.163,0
"2022-02-26 01:00:00",2356,12.71,-15.3,80.4,1.215,199.7,1.18,1.15,0.166,205.6,0.166,217.5,38.07,3.273,2.042,250.5,252.7,1.223,-1.05,0.611,0.172,0,1.085,-4.336,0,0,1.094,-3.928,0,0,1.105,-3.119,0,0,1.271,-2.459,0,0,1.239,-1.736,0,0,1.157,-1.034,0,0.012,2.712,-0.516,0,0.058,4.223,-0.224,0,0,2.185,0.159,0
"2022-02-26 02:00:00",2357,12.71,-15.85,79.71,1.174,231,1.14,1.19,0.096,190.4,0.096,219.2,33.44,-0.448,-0.001,249.1,252.3,-0.447,-1.804,0.004,-2.252,0,1.106,-4.346,0,0,1.092,-3.946,0,0,1.11,-3.133,0,0,1.279,-2.469,0,0,1.221,-1.741,0,0,1.172,-1.035,0,0.011,2.698,-0.525,0,0.059,4.257,-0.229,0,0,2.204,0.163,0
"2022-02-26 03:00:00",2358,12.7,-16.27,80,1.216,214.4,1.18,1.15,0.149,190.1,0.149,216.4,26.43,-0.511,-0.001,247.8,250.8,-0.508,-1.892,0.005,-2.399,0,1.119,-4.36,0,0,1.098,-3.961,0,0,1.131,-3.143,0,0,1.264,-2.473,0,0,1.225,-1.741,0,0,1.189,-1.034,0,0.011,2.7,-0.516,0,0.059,4.246,-0.225,0,0,2.167,0.159,0
"2022-02-26 04:00:00",2359,12.7,-16.68,80.4,1.215,219.5,1.177,1.153,0.119,244.4,0.119,223,24.93,-0.916,-0.002,245.5,246.7,-0.914,-0.263,0.002,-1.177,0,1.107,-4.373,0,0,1.085,-3.965,0,0,1.116,-3.156,0,0,1.3,-2.478,0,0,1.214,-1.741,0,0,1.174,-1.039,0,0.011,2.692,-0.525,0,0.06,4.286,-0.229,0,0,2.203,0.163,0
"2022-02-26 05:00:00",2360,12.69,-17.31,80.4,1.214,229.6,1.175,1.155,0.019,250.3,0.019,232.4,22.02,-1.05,-0.002,242.1,242.2,-1.051,1.001,0.002,-0.049,0,1.105,-4.378,0,0,1.093,-3.979,0,0,1.101,-3.157,0,0,1.277,-2.488,0,0,1.219,-1.76,0,0,1.158,-1.039,0,0.013,2.75,-0.52,0,0.059,4.239,-0.229,0,0,2.195,0.159,0
"2022-02-26 06:00:00",2361,12.68,-16.96,78.16,1.214,221.1,1.176,1.154,0.227,263.9,0.227,235.7,30.74,-0.924,-0.001,243.7,243.8,-0.925,0.912,0.001,-0.012,0,1.091,-4.388,0,0,1.124,-3.984,0,0,1.121,-3.171,0,0,1.269,-2.497,0,0,1.211,-1.76,0,0,1.161,-1.039,0,0.011,2.703,-0.525,0,0.058,4.236,-0.225,0,0,2.167,0.163,0
"2022-02-26 07:00:00",2362,12.68,-17.04,77.48,1.216,213.7,1.178,1.152,0.682,272.2,0.682,223.8,26.81,-1.455,-0.002,242.5,240.7,-1.451,2.507,0.001,1.056,0,1.114,-4.397,0,0,1.094,-3.993,0,0,1.116,-3.18,0,0,1.286,-2.507,0,0,1.207,-1.76,0,0,1.178,-1.039,0,0.013,2.746,-0.525,0,0.057,4.184,-0.239,0,0,2.18,0.158,0
"2022-02-26 08:00:00",2363,12.67,-17.61,77.31,1.218,213.1,1.178,1.152,0.683,242.9,0.683,219.3,37.14,-1.458,-0.001,240.2,238.6,-1.456,2.534,0.001,1.077,0,1.093,-4.407,0,0,1.106,-4.003,0,0,1.106,-3.185,0,0,1.273,-2.511,0,0,1.24,-1.765,0,0,1.16,-1.044,0,0.011,2.695,-0.52,0,0.057,4.191,-0.239,0,0,2.18,0.153,0
"2022-02-26 09:00:00",2364,12.67,-17.88,76.91,1.22,208.5,1.179,1.151,0.819,196.8,0.819,210.7,29.1,-1.525,-0.001,239,237.5,-1.519,2.42,0.001,0.901,0,1.077,-4.416,0,0,1.088,-4.003,0,0,1.112,-3.189,0,0,1.265,-2.516,0,0,1.232,-1.774,0,0,1.181,-1.053,0,0.011,2.701,-0.525,0,0.059,4.26,-0.239,0,0,2.198,0.154,0
"2022-02-26 10:00:00",2365,12.66,-18.15,76.99,1.221,207.2,1.18,1.15,0.864,211.8,0.864,212.2,24.24,-1.515,-0.001,237.8,236.6,-1.515,2.257,0.001,0.742,0,1.096,-4.416,0,0,1.108,-4.017,0,0,1.096,-3.199,0,0,1.253,-2.53,0,0,1.224,-1.779,0,0,1.16,-1.049,0,0.012,2.722,-0.525,0,0.057,4.174,-0.238,0,0,2.201,0.158,0
"2022-02-26 11:00:00",2366,12.66,-18.74,76.78,1.223,207.8,1.181,1.149,0.548,191.9,0.548,197.1,41.4,-1.513,-0.003,235.2,233.9,-1.512,2.349,0.002,0.838,0,1.095,-4.434,0,0,1.097,-4.021,0,0,1.125,-3.213,0,0,1.268,-2.535,0,0,1.237,-1.779,0,0,1.164,-1.053,0,0.011,2.701,-0.525,0,0.058,4.209,-0.229,0,0,2.231,0.149,0
"2022-02-26 12:00:00",2367,12.65,-19.07,75.44,1.224,211.3,1.181,1.149,0.206,216.4,0.206,209.8,57.23,-1.428,-0.003,233.7,231.7,-1.423,2.978,0.001,1.555,0,1.083,-4.434,0,0,1.083,-4.036,0,0,1.099,-3.213,0,0,1.275,-2.535,0,0,1.225,-1.784,0,0,1.165,-1.053,0,0.011,2.697,-0.525,0,0.059,4.267,-0.234,0,0,2.185,0.149,0
"2022-02-26 13:00:00",2368,12.65,-18.71,71.7,1.224,209.6,1.181,1.149,0.236,138.9,0.236,213.9,56,-1.508,-0.002,234.7,232.4,-1.502,3.409,0.001,1.907,0,1.103,-4.449,0,0,1.092,-4.045,0,0,1.098,-3.223,0,0,1.261,-2.54,0,0,1.244,-1.788,0,0,1.175,-1.058,0,0.012,2.717,-0.525,0,0.059,4.255,-0.234,0,0,2.165,0.154,0
"2022-02-26 14:00:00",2369,12.65,-18.57,70.49,1.224,212.4,1.182,1.148,0.334,119.8,0.334,172.3,71.32,-1.073,0.178,235,232.6,-1.253,3.455,-0.005,2.202,0,1.101,-4.463,0,0,1.097,-4.059,0,0,1.121,-3.232,0,0,1.261,-2.553,0,0,1.247,-1.793,0,0,1.162,-1.058,0,0.011,2.685,-0.525,0,0.058,4.236,-0.239,0,0,2.163,0.153,0
"2022-02-26 15:00:00",2370,12.65,-17.76,69.2,1.223,208.6,1.182,1.148,0.446,232.7,0.446,229.8,75.91,7.695,5.923,238.5,235.9,1.762,3.586,0.958,5.348,0,1.098,-4.477,0,0,1.099,-4.059,0,0,1.096,-3.246,0,0,1.273,-2.553,0,0,1.204,-1.798,0,0,1.14,-1.058,0,0.012,2.719,-0.53,0,0.059,4.248,-0.239,0,0,2.186,0.144,0
"2022-02-26 16:00:00",2371,12.64,-16.04,67.3,1.22,204.5,1.183,1.147,0.58,269.3,0.58,288.2,98.1,37.61,24.67,246.6,243.2,12.84,4.599,0.784,17.44,0,1.117,-4.486,0,0,1.113,-4.073,0,0,1.135,-3.246,0,0,1.27,-2.563,0,0,1.241,-1.798,0,0,1.178,-1.068,0,0.012,2.713,-0.535,0,0.057,4.195,-0.239,0,0,2.213,0.154,0
"2022-02-26 17:00:00",2372,12.64,-14.11,58.86,1.216,202.7,1.184,1.146,0.669,224.9,0.669,192.4,71.17,82.3,45.89,255.8,251.6,37.02,5.697,0.873,42.72,0,1.091,-4.505,0,0,1.08,-4.083,0,0,1.093,-3.26,0,0,1.252,-2.572,0,0,1.243,-1.807,0,0,1.162,-1.072,0,0.011,2.692,-0.53,0,0.057,4.173,-0.239,0,0,2.167,0.158,0
"2022-02-26 18:00:00",2373,12.66,-11.78,49.31,1.211,201.5,1.185,1.145,0.459,180,0.459,183,83,108.6,88.8,245.4,262.3,18.28,-18.03,1.124,0.257,0,1.102,-4.524,0,0,1.093,-4.096,0,0,1.095,-3.269,0,0,1.285,-2.572,0,0,1.231,-1.817,0,0,1.149,-1.072,0,0.011,2.683,-0.535,0,0.058,4.21,-0.239,0,0,2.177,0.149,0
"2022-02-26 19:00:00",2374,13.03,-10.38,48.04,1.209,191.7,1.185,1.145,0.892,234.9,0.892,219.8,55.23,95.4,157.3,234.6,272.2,-60.73,-38.84,2.131,-99.6,0,1.088,-4.538,0,0,1.105,-4.111,0,0,1.127,-3.274,0,0,1.282,-2.577,0,0,1.227,-1.817,0,0,1.162,-1.077,0,0.011,2.707,-0.535,0,0.058,4.236,-0.239,0,0,2.181,0.144,0
"2022-02-26 20:00:00",2375,13.73,-8.9,38.74,1.207,185.3,1.187,1.143,1.043,190.1,1.043,213.8,36.97,495.1,173.1,238.1,277,319.3,-38.08,0.621,281.2,0,1.114,-4.557,0,0,1.128,-4.116,0,0,1.131,-3.288,0,0,1.288,-2.591,0,0,1.244,-1.817,0,0,1.157,-1.077,0,0.012,2.714,-0.544,0,0.057,4.197,-0.239,0,0,2.203,0.149,0
"2022-02-26 21:00:00",2376,13.47,-8.65,35.59,1.206,189,1.187,1.143,0.993,195.2,0.993,206.8,34.2,138.2,100.5,238.1,273.8,36.03,-36.07,1.123,-0.04,0,1.118,-4.571,0,0,1.101,-4.134,0,0,1.121,-3.293,0,0,1.267,-2.591,0,0,1.201,-1.817,0,0,1.156,-1.077,0,0.01,2.677,-0.544,0,0.059,4.255,-0.234,0,0,2.184,0.144,0
"2022-02-26 22:00:00",2377,13.31,-8.74,43.46,1.207,194.3,1.188,1.142,1.045,185,1.045,210.2,33.85,93.5,43.57,237.7,270.7,48.64,-33.78,0.734,14.86,0,1.109,-4.585,0,0,1.117,-4.148,0,0,1.091,-3.298,0,0,1.276,-2.591,0,0,1.213,-1.836,0,0,1.152,-1.077,0,0.013,2.741,-0.544,0,0.056,4.151,-0.239,0,0,2.207,0.144,0
"2022-02-26 23:00:00",2378,13.2,-9.13,45.42,1.209,195,1.189,1.141,0.484,221.4,0.484,259,74.78,28.57,17.05,237.6,266.9,11.49,-30.88,0.628,-19.39,0,1.112,-4.604,0,0,1.118,-4.162,0,0,1.126,-3.307,0,0,1.259,-2.606,0,0,1.24,-1.836,0,0,1.174,-1.087,0,0.011,2.691,-0.544,0,0.058,4.211,-0.239,0,0,2.196,0.144,0
"2022-02-27 00:00:00",2379,13.1,-10.03,48.11,1.212,195.6,1.189,1.141,0.472,181.5,0.472,235.2,73.56,14.96,8.99,234.4,263.2,5.997,-30.37,0.611,-24.37,0,1.09,-4.622,0,0,1.1,-4.181,0,0,1.132,-3.326,0,0,1.27,-2.61,0,0,1.225,-1.836,0,0,1.161,-1.091,0,0.011,2.697,-0.544,0,0.058,4.239,-0.239,0,0,2.183,0.144,0
"2022-02-27 01:00:00",2380,13.02,-11.41,47.81,1.215,195.6,1.19,1.14,0.675,245,0.675,217.6,52.35,2.644,1.809,227.6,258.7,0.828,-30.01,0.679,-29.19,0,1.097,-4.636,0,0,1.09,-4.2,0,0,1.121,-3.336,0,0,1.268,-2.624,0,0,1.202,-1.845,0,0,1.171,-1.096,0,0.012,2.71,-0.544,0,0.06,4.28,-0.239,0,0,2.173,0.144,0
"2022-02-27 02:00:00",2381,12.95,-12.58,52.63,1.219,195.5,1.19,1.14,0.455,193.7,0.455,218.7,40.79,-1.41,-0.002,223.2,254.5,-1.404,-30,0.002,-31.4,0,1.102,-4.655,0,0,1.092,-4.209,0,0,1.128,-3.345,0,0,1.263,-2.629,0,0,1.223,-1.85,0,0,1.178,-1.091,0,0.012,2.736,-0.544,0,0.059,4.257,-0.239,0,0,2.182,0.149,0
"2022-02-27 03:00:00",2382,12.89,-12.62,50.62,1.219,195.7,1.19,1.14,0.412,185.7,0.412,218.9,35.98,-1.311,-0.001,223.6,253.8,-1.312,-29.07,0.002,-30.39,0,1.095,-4.66,0,0,1.078,-4.219,0,0,1.104,-3.359,0,0,1.248,-2.634,0,0,1.221,-1.854,0,0,1.149,-1.096,0,0.01,2.658,-0.544,0,0.059,4.271,-0.239,0,0,2.203,0.144,0
"2022-02-27 04:00:00",2383,12.85,-13.27,54.93,1.221,195.7,1.191,1.139,0.706,208,0.706,201.1,21.64,-1.432,-0.003,222.1,252.2,-1.432,-29.04,0.001,-30.47,0,1.092,-4.678,0,0,1.107,-4.233,0,0,1.127,-3.368,0,0,1.271,-2.648,0,0,1.237,-1.855,0,0,1.178,-1.096,0,0.012,2.715,-0.544,0,0.057,4.203,-0.239,0,0,2.199,0.144,0
"2022-02-27 05:00:00",2384,12.81,-14.06,50.44,1.223,195.7,1.191,1.139,0.812,207.6,0.812,195.5,15.47,-1.276,-0.001,220.6,250.1,-1.274,-28.14,0.001,-29.41,0,1.117,-4.678,0,0,1.091,-4.247,0,0,1.114,-3.382,0,0,1.26,-2.648,0,0,1.235,-1.864,0,0,1.168,-1.101,0,0.012,2.727,-0.549,0,0.058,4.222,-0.239,0,0,2.185,0.144,0
"2022-02-27 06:00:00",2385,12.78,-12.28,37.62,1.219,195.2,1.192,1.138,0.722,225.6,0.722,213.4,26.76,-1.157,0.005,225.4,253.8,-1.166,-26.9,-0.039,-28.06,0,1.098,-4.683,0,0,1.117,-4.251,0,0,1.102,-3.383,0,0,1.275,-2.662,0,0,1.234,-1.869,0,0,1.18,-1.101,0,0.01,2.673,-0.544,0,0.059,4.245,-0.239,0,0,2.16,0.144,0
"2022-02-27 07:00:00",2386,12.76,-11.38,44.31,1.218,195.4,1.192,1.138,0.886,201.9,0.886,221.5,30.27,-1.391,-0.002,226.7,256.4,-1.393,-27.94,0.001,-29.34,0,1.105,-4.693,0,0,1.098,-4.256,0,0,1.123,-3.401,0,0,1.288,-2.667,0,0,1.216,-1.873,0,0,1.157,-1.106,0,0.012,2.728,-0.558,0,0.058,4.221,-0.244,0,0,2.184,0.144,0
"2022-02-27 08:00:00",2387,12.75,-12.15,41.28,1.22,195.6,1.193,1.137,0.501,112.3,0.501,210.7,35.65,-1.304,0,225.2,254.4,-1.301,-27.51,-0.002,-28.81,0,1.124,-4.697,0,0,1.099,-4.265,0,0,1.112,-3.401,0,0,1.31,-2.676,0,0,1.217,-1.874,0,0,1.174,-1.115,0,0.012,2.731,-0.549,0,0.059,4.247,-0.248,0,0,2.193,0.144,0
"2022-02-27 09:00:00",2388,12.74,-10.45,43.58,1.217,195.5,1.193,1.137,0.722,183.4,0.722,187.7,40.61,-1.348,-0.001,232.2,258.7,-1.343,-27.22,0.002,-28.57,0,1.112,-4.697,0,0,1.095,-4.27,0,0,1.121,-3.411,0,0,1.264,-2.681,0,0,1.227,-1.888,0,0,1.161,-1.115,0,0.011,2.701,-0.558,0,0.06,4.288,-0.243,0,0,2.2,0.144,0
"2022-02-27 10:00:00",2389,12.73,-10.58,36.25,1.217,195.6,1.193,1.137,0.865,204.3,0.865,199.6,33.27,-1.43,-0.003,231.5,258.8,-1.423,-27.91,0.002,-29.33,0,1.102,-4.702,0,0,1.093,-4.284,0,0,1.097,-3.42,0,0,1.29,-2.685,0,0,1.234,-1.892,0,0,1.154,-1.115,0,0.012,2.72,-0.563,0,0.06,4.302,-0.239,0,0,2.192,0.144,0
"2022-02-27 11:00:00",2390,12.73,-9.89,39.96,1.217,196,1.194,1.136,0.472,45.61,0.472,207.2,64.57,-1.382,-0.003,234,260.2,-1.382,-27.22,0.002,-28.6,0,1.106,-4.707,0,0,1.09,-4.284,0,0,1.1,-3.425,0,0,1.28,-2.69,0,0,1.203,-1.892,0,0,1.168,-1.115,0,0.012,2.714,-0.558,0,0.059,4.247,-0.243,0,0,2.179,0.144,0
"2022-02-27 12:00:00",2391,12.73,-10.12,38.29,1.218,196,1.195,1.135,0.292,21.93,0.292,257.7,84.3,-1.246,-0.001,234.3,259.5,-1.243,-26.14,-0.002,-27.38,0,1.091,-4.716,0,0,1.092,-4.294,0,0,1.104,-3.434,0,0,1.249,-2.704,0,0,1.239,-1.897,0,0,1.171,-1.115,0,0.012,2.735,-0.563,0,0.059,4.262,-0.248,0,0,2.198,0.144,0
"2022-02-27 13:00:00",2392,12.73,-8.67,31.83,1.215,196.7,1.195,1.135,0.88,148.1,0.88,180.1,47.2,-1.376,0,238,264.1,-1.376,-27.54,0.002,-28.92,0,1.102,-4.73,0,0,1.104,-4.303,0,0,1.136,-3.439,0,0,1.27,-2.704,0,0,1.247,-1.911,0,0,1.172,-1.129,0,0.012,2.71,-0.563,0,0.058,4.207,-0.239,0,0,2.169,0.144,0
"2022-02-27 14:00:00",2393,12.73,-8.21,32.08,1.214,197.8,1.196,1.134,0.742,190.5,0.742,185.1,43.07,-0.601,0.174,239,265.6,-0.781,-28.08,0.201,-28.86,0,1.104,-4.735,0,0,1.11,-4.303,0,0,1.107,-3.444,0,0,1.267,-2.709,0,0,1.233,-1.911,0,0,1.162,-1.12,0,0.011,2.701,-0.563,0,0.058,4.206,-0.253,0,0,2.203,0.144,0
"2022-02-27 15:00:00",2394,12.73,-7.749,36.18,1.214,200.5,1.197,1.133,0.673,198.2,0.673,154.9,57.47,10.52,5.979,241.4,267.5,4.549,-27.5,0.59,-22.95,0,1.111,-4.735,0,0,1.084,-4.303,0,0,1.124,-3.457,0,0,1.27,-2.723,0,0,1.219,-1.911,0,0,1.182,-1.134,0,0.011,2.696,-0.563,0,0.059,4.243,-0.253,0,0,2.189,0.144,0
"2022-02-27 16:00:00",2395,12.76,-5.74,28.48,1.21,204,1.197,1.133,0.667,153.3,0.667,163.4,47.57,39.43,26.73,247.7,274.6,12.99,-26.79,0.724,-13.8,0,1.095,-4.753,0,0,1.072,-4.322,0,0,1.118,-3.458,0,0,1.272,-2.723,0,0,1.22,-1.921,0,0,1.173,-1.134,0,0.011,2.706,-0.563,0,0.058,4.211,-0.244,0,0,2.193,0.144,0
"2022-02-27 17:00:00",2396,12.82,-3.656,28.92,1.206,211.8,1.198,1.132,0.841,198.9,0.841,201.9,69.53,88.1,49.29,254.5,283.6,36.95,-28.37,0.821,8.58,0,1.097,-4.753,0,0,1.079,-4.327,0,0,1.108,-3.467,0,0,1.276,-2.728,0,0,1.231,-1.926,0,0,1.169,-1.134,0,0.012,2.72,-0.563,0,0.059,4.266,-0.253,0,0,2.21,0.149,0
"2022-02-27 18:00:00",2397,12.98,-1.708,29.96,1.199,251.6,1.195,1.135,0.898,145.7,0.898,190.6,48,145.7,93.6,262.6,295.1,52.62,-31.58,1.05,21.04,0,1.092,-4.763,0,0,1.086,-4.331,0,0,1.097,-3.476,0,0,1.245,-2.733,0,0,1.228,-1.93,0,0,1.144,-1.129,0,0.011,2.687,-0.563,0,0.058,4.221,-0.258,0,0,2.166,0.144,0
"2022-02-27 19:00:00",2398,13.23,0.384,27.66,1.191,282.4,1.192,1.138,0.572,198.3,0.572,203.3,68.71,105,162.9,270.6,307.5,-55.67,-36.45,2.208,-92.1,0,1.123,-4.772,0,0,1.09,-4.341,0,0,1.12,-3.476,0,0,1.288,-2.742,0,0,1.236,-1.935,0,0,1.169,-1.139,0,0.011,2.69,-0.563,0,0.058,4.228,-0.258,0,0,2.19,0.144,0
"2022-02-27 20:00:00",2399,13.46,2.145,23.01,1.196,243.3,1.201,1.129,0.644,166.6,0.644,217.8,73.23,467.3,176.9,278.8,314.7,289,-35.55,0.674,253.4,0,1.112,-4.777,0,0,1.108,-4.35,0,0,1.12,-3.486,0,0,1.267,-2.742,0,0,1.211,-1.94,0,0,1.158,-1.148,0,0.011,2.684,-0.573,0,0.058,4.216,-0.258,0,0,2.203,0.144,0
"2022-02-27 21:00:00",2400,13.35,2.382,23.35,1.2,219.5,1.206,1.124,0.601,254.5,0.601,227.9,56.56,212,98.1,277.8,312,114.3,-33.92,0.89,80.4,0,1.108,-4.782,0,0,1.1,-4.359,0,0,1.133,-3.495,0,0,1.247,-2.756,0,0,1.248,-1.944,0,0,1.132,-1.148,0,0.012,2.714,-0.568,0,0.056,4.166,-0.258,0,0,2.197,0.144,0
